"duid","emrikandidatit","data","nrLike","nrReaction","nrKomente","nrShare","nrPosteve"
"","universumcollege","2017-05-14","0","0","0","0","0"
"","Ibcmitrovica","2017-05-14","0","0","0","0","0"
"","AAB.edu","2017-10-18","241","247","3","3","2"
"","kolegji.ispe","2017-10-18","48","48","1","2","1"
"","kolegjibiznesi","2017-10-18","59","59","0","1","1"
"","kolegjidardania","2017-10-18","105","105","0","6","2"
"","kolegjievropianjuridica","2017-10-18","15","15","0","0","1"
"","KolegjiPjeterBudi","2017-10-18","209","209","39","5","2"
"","KolegjiUniversi","2017-10-18","104","104","0","3","1"
"","kugjilani","2017-10-18","18","18","0","0","1"
"","RiinvestCollege","2017-10-18","39","39","0","1","1"
"","UniversitetiPrishtines","2017-10-18","40","40","0","1","1"
"","UniversitetiUBT","2017-10-18","141","141","5","10","2"
"","universumcollege","2017-10-18","50","50","0","0","4"
"","UGJFA","2017-10-18","0","0","0","0","0"
"","366223313437608","2017-10-18","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-18","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-18","0","0","0","0","0"
"","akademia.evolucion","2017-10-18","0","0","0","0","0"
"","RITinKosovo","2017-10-18","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-18","0","0","0","0","0"
"","KolegjiGlobus","2017-10-18","0","0","0","0","0"
"","universitetiiliria","2017-10-18","0","0","0","0","0"
"","www.tempulli.org","2017-10-18","0","0","0","0","0"
"","Ibcmitrovica","2017-10-18","0","0","0","0","0"
"","AAB.edu","2017-10-17","40","41","0","0","1"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-17","110","111","3","1","1"
"","kolegjidardania","2017-10-17","63","64","4","2","1"
"","kolegjievropianjuridica","2017-10-17","6","6","0","0","1"
"","KolegjiGlobus","2017-10-17","44","44","4","5","1"
"","RiinvestCollege","2017-10-17","53","55","7","8","1"
"","UniversitetiPrishtines","2017-10-17","61","61","0","2","3"
"","UniversitetiUBT","2017-10-17","223","223","6","6","3"
"","universumcollege","2017-10-17","38","39","0","0","2"
"","UGJFA","2017-10-17","0","0","0","0","0"
"","366223313437608","2017-10-17","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-17","0","0","0","0","0"
"","akademia.evolucion","2017-10-17","0","0","0","0","0"
"","RITinKosovo","2017-10-17","0","0","0","0","0"
"","kolegjibiznesi","2017-10-17","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-17","0","0","0","0","0"
"","kugjilani","2017-10-17","0","0","0","0","0"
"","universitetiiliria","2017-10-17","0","0","0","0","0"
"","kolegji.ispe","2017-10-17","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-17","0","0","0","0","0"
"","www.tempulli.org","2017-10-17","0","0","0","0","0"
"","KolegjiUniversi","2017-10-17","0","0","0","0","0"
"","Ibcmitrovica","2017-10-17","0","0","0","0","0"
"","AAB.edu","2017-10-16","259","261","25","3","3"
"","kolegji.ispe","2017-10-16","30","30","1","1","1"
"","kolegjibiznesi","2017-10-16","96","96","1","9","1"
"","kolegjidardania","2017-10-16","42","42","0","0","2"
"","KolegjiUniversi","2017-10-16","162","162","4","20","1"
"","RiinvestCollege","2017-10-16","46","46","1","0","1"
"","RITinKosovo","2017-10-16","41","41","0","1","2"
"","UniversitetiPrishtines","2017-10-16","110","110","9","5","4"
"","UniversitetiUBT","2017-10-16","268","270","4","13","5"
"","universumcollege","2017-10-16","167","168","35","4","5"
"","UGJFA","2017-10-16","0","0","0","0","0"
"","366223313437608","2017-10-16","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-16","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-16","0","0","0","0","0"
"","akademia.evolucion","2017-10-16","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-16","0","0","0","0","0"
"","kugjilani","2017-10-16","0","0","0","0","0"
"","KolegjiGlobus","2017-10-16","0","0","0","0","0"
"","universitetiiliria","2017-10-16","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-16","0","0","0","0","0"
"","www.tempulli.org","2017-10-16","0","0","0","0","0"
"","Ibcmitrovica","2017-10-16","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-16","0","0","0","0","0"
"","kolegjidardania","2017-10-15","27","28","0","1","1"
"","UniversitetiUBT","2017-10-15","14","14","1","1","1"
"","www.kolegjifama.eu","2017-10-15","67","67","4","3","1"
"","www.tempulli.org","2017-10-15","51","51","0","0","1"
"","UniversitetiPrishtines","2017-10-15","0","0","0","0","0"
"","UGJFA","2017-10-15","0","0","0","0","0"
"","366223313437608","2017-10-15","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-15","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-15","0","0","0","0","0"
"","akademia.evolucion","2017-10-15","0","0","0","0","0"
"","AAB.edu","2017-10-15","0","0","0","0","0"
"","RITinKosovo","2017-10-15","0","0","0","0","0"
"","kolegjibiznesi","2017-10-15","0","0","0","0","0"
"","kugjilani","2017-10-15","0","0","0","0","0"
"","KolegjiGlobus","2017-10-15","0","0","0","0","0"
"","universitetiiliria","2017-10-15","0","0","0","0","0"
"","kolegji.ispe","2017-10-15","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-15","0","0","0","0","0"
"","RiinvestCollege","2017-10-15","0","0","0","0","0"
"","KolegjiUniversi","2017-10-15","0","0","0","0","0"
"","universumcollege","2017-10-15","0","0","0","0","0"
"","Ibcmitrovica","2017-10-15","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-15","0","0","0","0","0"
"","AAB.edu","2017-10-14","833","862","24","37","3"
"","kolegjibiznesi","2017-10-14","96","96","1","8","2"
"","KolegjiGlobus","2017-10-14","7","7","0","0","1"
"","www.tempulli.org","2017-10-14","115","115","2","2","3"
"","UniversitetiPrishtines","2017-10-14","0","0","0","0","0"
"","UGJFA","2017-10-14","0","0","0","0","0"
"","366223313437608","2017-10-14","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-14","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-14","0","0","0","0","0"
"","akademia.evolucion","2017-10-14","0","0","0","0","0"
"","RITinKosovo","2017-10-14","0","0","0","0","0"
"","kolegjidardania","2017-10-14","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-14","0","0","0","0","0"
"","kugjilani","2017-10-14","0","0","0","0","0"
"","universitetiiliria","2017-10-14","0","0","0","0","0"
"","kolegji.ispe","2017-10-14","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-14","0","0","0","0","0"
"","RiinvestCollege","2017-10-14","0","0","0","0","0"
"","UniversitetiUBT","2017-10-14","0","0","0","0","0"
"","KolegjiUniversi","2017-10-14","0","0","0","0","0"
"","universumcollege","2017-10-14","0","0","0","0","0"
"","Ibcmitrovica","2017-10-14","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-14","0","0","0","0","0"
"","AAB.edu","2017-10-13","60","60","1","2","1"
"","Ibcmitrovica","2017-10-13","19","19","0","0","2"
"","kolegjidardania","2017-10-13","7","7","0","0","1"
"","KolegjiUniversi","2017-10-13","446","446","9","8","4"
"","RiinvestCollege","2017-10-13","11","11","0","1","1"
"","universitetiiliria","2017-10-13","115","123","4","7","1"
"","UniversitetiUBT","2017-10-13","305","305","5","17","5"
"","universumcollege","2017-10-13","153","153","4","15","3"
"","www.kolegjifama.eu","2017-10-13","15","15","0","0","1"
"","UniversitetiPrishtines","2017-10-13","0","0","0","0","0"
"","UGJFA","2017-10-13","0","0","0","0","0"
"","366223313437608","2017-10-13","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-13","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-13","0","0","0","0","0"
"","akademia.evolucion","2017-10-13","0","0","0","0","0"
"","RITinKosovo","2017-10-13","0","0","0","0","0"
"","kolegjibiznesi","2017-10-13","0","0","0","0","0"
"","kugjilani","2017-10-13","0","0","0","0","0"
"","KolegjiGlobus","2017-10-13","0","0","0","0","0"
"","kolegji.ispe","2017-10-13","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-13","0","0","0","0","0"
"","www.tempulli.org","2017-10-13","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-13","0","0","0","0","0"
"","kolegji.ispe","2017-10-12","104","104","0","9","1"
"","kolegjibiznesi","2017-10-12","35","35","0","2","1"
"","kolegjidardania","2017-10-12","11","11","0","0","1"
"","RiinvestCollege","2017-10-12","102","102","0","8","1"
"","RITinKosovo","2017-10-12","10","10","0","0","1"
"","UniversitetiPrishtines","2017-10-12","5","5","0","0","1"
"","UniversitetiUBT","2017-10-12","244","245","2","12","5"
"","universumcollege","2017-10-12","35","35","0","0","1"
"","UGJFA","2017-10-12","0","0","0","0","0"
"","366223313437608","2017-10-12","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-12","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-12","0","0","0","0","0"
"","akademia.evolucion","2017-10-12","0","0","0","0","0"
"","AAB.edu","2017-10-12","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-12","0","0","0","0","0"
"","kugjilani","2017-10-12","0","0","0","0","0"
"","KolegjiGlobus","2017-10-12","0","0","0","0","0"
"","universitetiiliria","2017-10-12","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-12","0","0","0","0","0"
"","www.tempulli.org","2017-10-12","0","0","0","0","0"
"","KolegjiUniversi","2017-10-12","0","0","0","0","0"
"","Ibcmitrovica","2017-10-12","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-12","0","0","0","0","0"
"","AAB.edu","2017-10-11","62","62","0","0","1"
"","kolegji.ispe","2017-10-11","38","38","1","3","1"
"","kolegjidardania","2017-10-11","31","31","0","0","2"
"","KolegjiGlobus","2017-10-11","5","5","0","0","1"
"","KolegjiPjeterBudi","2017-10-11","27","27","0","1","1"
"","KolegjiUniversi","2017-10-11","267","267","1","7","2"
"","UniversitetiPrishtines","2017-10-11","39","39","8","0","1"
"","UniversitetiUBT","2017-10-11","368","370","52","17","3"
"","universumcollege","2017-10-11","122","122","1","5","2"
"","www.tempulli.org","2017-10-11","12","13","0","3","1"
"","UGJFA","2017-10-11","0","0","0","0","0"
"","366223313437608","2017-10-11","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-11","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-11","0","0","0","0","0"
"","akademia.evolucion","2017-10-11","0","0","0","0","0"
"","RITinKosovo","2017-10-11","0","0","0","0","0"
"","kolegjibiznesi","2017-10-11","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-11","0","0","0","0","0"
"","kugjilani","2017-10-11","0","0","0","0","0"
"","universitetiiliria","2017-10-11","0","0","0","0","0"
"","RiinvestCollege","2017-10-11","0","0","0","0","0"
"","Ibcmitrovica","2017-10-11","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-11","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-10","87","87","0","0","1"
"","Ibcmitrovica","2017-10-10","25","27","0","1","1"
"","kolegjibiznesi","2017-10-10","40","40","0","3","1"
"","kolegjidardania","2017-10-10","188","188","0","6","4"
"","KolegjiGlobus","2017-10-10","271","273","5","10","2"
"","RiinvestCollege","2017-10-10","86","90","8","10","1"
"","RITinKosovo","2017-10-10","4","4","0","0","1"
"","UniversitetiPrishtines","2017-10-10","42","43","0","0","2"
"","UniversitetiUBT","2017-10-10","455","469","86","35","4"
"","universumcollege","2017-10-10","47","47","0","14","2"
"","UGJFA","2017-10-10","0","0","0","0","0"
"","366223313437608","2017-10-10","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-10","0","0","0","0","0"
"","akademia.evolucion","2017-10-10","0","0","0","0","0"
"","AAB.edu","2017-10-10","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-10","0","0","0","0","0"
"","kugjilani","2017-10-10","0","0","0","0","0"
"","universitetiiliria","2017-10-10","0","0","0","0","0"
"","kolegji.ispe","2017-10-10","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-10","0","0","0","0","0"
"","www.tempulli.org","2017-10-10","0","0","0","0","0"
"","KolegjiUniversi","2017-10-10","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-10","0","0","0","0","0"
"","AAB.edu","2017-10-09","59","59","2","3","1"
"","Ibcmitrovica","2017-10-09","24","24","0","0","1"
"","kolegjibiznesi","2017-10-09","32","32","0","5","1"
"","kolegjidardania","2017-10-09","64","67","5","7","1"
"","KolegjiUniversi","2017-10-09","94","95","19","3","1"
"","RiinvestCollege","2017-10-09","95","95","0","0","1"
"","RITinKosovo","2017-10-09","9","9","0","0","1"
"","UGJFA","2017-10-09","49","49","0","0","1"
"","universitetiiliria","2017-10-09","313","320","6","5","1"
"","UniversitetiPrishtines","2017-10-09","18","18","1","4","2"
"","UniversitetiUBT","2017-10-09","549","551","1","14","3"
"","universumcollege","2017-10-09","193","194","0","0","3"
"","366223313437608","2017-10-09","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-09","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-09","0","0","0","0","0"
"","akademia.evolucion","2017-10-09","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-09","0","0","0","0","0"
"","kugjilani","2017-10-09","0","0","0","0","0"
"","KolegjiGlobus","2017-10-09","0","0","0","0","0"
"","kolegji.ispe","2017-10-09","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-09","0","0","0","0","0"
"","www.tempulli.org","2017-10-09","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-09","0","0","0","0","0"
"","UniversitetiPrishtines","2017-10-08","0","0","0","0","0"
"","UGJFA","2017-10-08","0","0","0","0","0"
"","366223313437608","2017-10-08","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-08","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-08","0","0","0","0","0"
"","akademia.evolucion","2017-10-08","0","0","0","0","0"
"","AAB.edu","2017-10-08","0","0","0","0","0"
"","RITinKosovo","2017-10-08","0","0","0","0","0"
"","kolegjibiznesi","2017-10-08","0","0","0","0","0"
"","kolegjidardania","2017-10-08","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-08","0","0","0","0","0"
"","kugjilani","2017-10-08","0","0","0","0","0"
"","KolegjiGlobus","2017-10-08","0","0","0","0","0"
"","universitetiiliria","2017-10-08","0","0","0","0","0"
"","kolegji.ispe","2017-10-08","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-08","0","0","0","0","0"
"","RiinvestCollege","2017-10-08","0","0","0","0","0"
"","www.tempulli.org","2017-10-08","0","0","0","0","0"
"","UniversitetiUBT","2017-10-08","0","0","0","0","0"
"","KolegjiUniversi","2017-10-08","0","0","0","0","0"
"","universumcollege","2017-10-08","0","0","0","0","0"
"","Ibcmitrovica","2017-10-08","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-08","0","0","0","0","0"
"","366223313437608","2017-10-07","46","46","2","0","1"
"","AAB.edu","2017-10-07","452","456","10","10","2"
"","kolegji.ispe","2017-10-07","88","88","4","3","1"
"","kolegjibiznesi","2017-10-07","45","45","0","1","1"
"","UGJFA","2017-10-07","23","23","0","0","1"
"","www.tempulli.org","2017-10-07","259","262","0","5","3"
"","UniversitetiPrishtines","2017-10-07","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-07","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-07","0","0","0","0","0"
"","akademia.evolucion","2017-10-07","0","0","0","0","0"
"","RITinKosovo","2017-10-07","0","0","0","0","0"
"","kolegjidardania","2017-10-07","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-07","0","0","0","0","0"
"","kugjilani","2017-10-07","0","0","0","0","0"
"","KolegjiGlobus","2017-10-07","0","0","0","0","0"
"","universitetiiliria","2017-10-07","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-07","0","0","0","0","0"
"","RiinvestCollege","2017-10-07","0","0","0","0","0"
"","UniversitetiUBT","2017-10-07","0","0","0","0","0"
"","KolegjiUniversi","2017-10-07","0","0","0","0","0"
"","universumcollege","2017-10-07","0","0","0","0","0"
"","Ibcmitrovica","2017-10-07","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-07","0","0","0","0","0"
"","AAB.edu","2017-10-06","46","47","0","1","1"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-06","85","85","8","0","2"
"","kolegji.ispe","2017-10-06","50","50","0","1","1"
"","KolegjiUniversi","2017-10-06","106","106","1","7","1"
"","RiinvestCollege","2017-10-06","160","163","0","11","2"
"","UniversitetiPrishtines","2017-10-06","116","116","0","10","2"
"","UniversitetiUBT","2017-10-06","1534","1547","23","27","5"
"","UGJFA","2017-10-06","0","0","0","0","0"
"","366223313437608","2017-10-06","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-06","0","0","0","0","0"
"","akademia.evolucion","2017-10-06","0","0","0","0","0"
"","RITinKosovo","2017-10-06","0","0","0","0","0"
"","kolegjibiznesi","2017-10-06","0","0","0","0","0"
"","kolegjidardania","2017-10-06","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-06","0","0","0","0","0"
"","kugjilani","2017-10-06","0","0","0","0","0"
"","KolegjiGlobus","2017-10-06","0","0","0","0","0"
"","universitetiiliria","2017-10-06","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-06","0","0","0","0","0"
"","www.tempulli.org","2017-10-06","0","0","0","0","0"
"","universumcollege","2017-10-06","0","0","0","0","0"
"","Ibcmitrovica","2017-10-06","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-06","0","0","0","0","0"
"","AAB.edu","2017-10-05","144","146","10","5","2"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-05","65","65","0","1","1"
"","Ibcmitrovica","2017-10-05","31","31","0","5","2"
"","kolegjibiznesi","2017-10-05","60","60","0","3","1"
"","KolegjiUniversi","2017-10-05","132","132","1","0","1"
"","RiinvestCollege","2017-10-05","91","92","0","4","2"
"","universitetiiliria","2017-10-05","164","170","1","18","2"
"","UniversitetiPrishtines","2017-10-05","303","304","2","3","4"
"","UniversitetiUBT","2017-10-05","422","423","15","15","3"
"","UGJFA","2017-10-05","0","0","0","0","0"
"","366223313437608","2017-10-05","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-10-05","0","0","0","0","0"
"","akademia.evolucion","2017-10-05","0","0","0","0","0"
"","RITinKosovo","2017-10-05","0","0","0","0","0"
"","kolegjidardania","2017-10-05","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-05","0","0","0","0","0"
"","kugjilani","2017-10-05","0","0","0","0","0"
"","KolegjiGlobus","2017-10-05","0","0","0","0","0"
"","kolegji.ispe","2017-10-05","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-05","0","0","0","0","0"
"","www.tempulli.org","2017-10-05","0","0","0","0","0"
"","universumcollege","2017-10-05","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-05","0","0","0","0","0"
"","AAB.edu","2017-10-04","280","281","3","10","1"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-04","56","56","1","0","1"
"","Ibcmitrovica","2017-10-04","33","33","0","0","1"
"","kolegji.ispe","2017-10-04","94","95","0","7","1"
"","kolegjibiznesi","2017-10-04","82","82","0","7","2"
"","KolegjiUniversi","2017-10-04","58","58","0","10","1"
"","RiinvestCollege","2017-10-04","81","82","0","1","1"
"","RITinKosovo","2017-10-04","50","51","8","2","1"
"","universitetiiliria","2017-10-04","87","89","2","7","1"
"","UniversitetiPrishtines","2017-10-04","269","269","14","1","4"
"","UniversitetiUBT","2017-10-04","257","269","34","17","2"
"","universumcollege","2017-10-04","389","398","21","10","3"
